accepted_writes,avg_convergence_time,avg_judge_latency,avg_read_latency,avg_stale_version_gap,avg_visibility_lag,avg_write_latency,cache_hit_rate,cache_hits,cache_misses,conflict_checks,contested_ratio,contested_writes,deterministic_profile,duration,fallback_count,invalidations,judge,judge_mode,judge_provider_breakdown,llm_failure_categories,max_stale_version_gap,monotonic_read_violations,num_agents,num_artifacts,operations,p95_stale_version_gap,protocol,read_latency_p50,read_latency_p95,read_latency_p99,read_your_writes_checks,read_your_writes_success_rate,read_your_writes_successes,reason_code_counts,regime,run_error,run_status,scale,seed,stale_read_rate,stale_reads,sync_requests,total_events,write_latency_p50,write_latency_p95,write_latency_p99
0,10.0,,2.772727272727273,1.25,12.0,12.0,0.4090909090909091,9,13,5,0.0,0,balanced,40,0,0,deterministic_balanced,deterministic,"{""deterministic"": 5}",{},2,2,3,4,27,1.0,eventual,4.0,4.0,4.0,3,0.3333333333333333,1,"{""lower_confidence_than_accepted"": 3, ""no_contradiction"": 2}",low,,ok,small,17,0.18181818181818182,4,0,59,12.0,12.0,12.0
0,0.0,,2.875,1.0,12.0,12.0,0.375,3,5,2,0.0,0,balanced,40,0,0,deterministic_balanced,deterministic,"{""deterministic"": 2}",{},1,0,3,4,10,1.0,eventual,4.0,4.0,4.0,1,1.0,1,"{""lower_confidence_than_accepted"": 2}",low,,ok,small,29,0.125,1,0,22,12.0,12.0,12.0
0,9.0,,2.8260869565217392,1.3333333333333333,12.0,12.0,0.391304347826087,9,14,3,0.0,0,balanced,65,0,0,deterministic_balanced,deterministic,"{""deterministic"": 3}",{},2,0,5,7,26,1.0,eventual,4.0,4.0,4.0,3,0.6666666666666666,2,"{""lower_confidence_than_accepted"": 2, ""no_contradiction"": 1}",low,,ok,medium,7,0.13043478260869565,3,0,55,12.0,12.0,12.0
0,24.0,,2.56,1.0,12.0,12.0,0.48,12,13,3,0.0,0,balanced,65,0,0,deterministic_balanced,deterministic,"{""deterministic"": 3}",{},1,1,5,7,28,1.0,eventual,4.0,4.0,4.0,1,1.0,1,"{""lower_confidence_than_accepted"": 2, ""no_contradiction"": 1}",low,,ok,medium,17,0.12,3,0,59,12.0,12.0,12.0
0,0.0,,3.357142857142857,0.0,12.0,12.0,0.21428571428571427,3,11,2,0.0,0,balanced,65,0,0,deterministic_balanced,deterministic,"{""deterministic"": 2}",{},0,0,5,7,16,0.0,eventual,4.0,4.0,4.0,0,0.0,0,"{""lower_confidence_than_accepted"": 2}",low,,ok,medium,29,0.0,0,0,34,12.0,12.0,12.0
0,18.0625,,2.9285714285714284,1.0,12.0,12.0,0.35714285714285715,15,27,10,0.0,0,balanced,90,0,0,deterministic_balanced,deterministic,"{""deterministic"": 10}",{},1,0,8,12,52,1.0,eventual,4.0,4.0,4.0,3,0.6666666666666666,2,"{""lower_confidence_than_accepted"": 6, ""no_contradiction"": 4}",low,,ok,large,7,0.3333333333333333,14,0,114,12.0,12.0,12.0
0,32.333333333333336,,3.3617021276595747,0.0,12.0,12.0,0.2127659574468085,10,37,4,0.0,0,balanced,90,0,0,deterministic_balanced,deterministic,"{""deterministic"": 4}",{},0,0,8,12,51,0.0,eventual,4.0,4.0,4.0,0,0.0,0,"{""lower_confidence_than_accepted"": 4}",low,,ok,large,17,0.0,0,0,106,12.0,12.0,12.0
0,0.0,,3.375,1.0,12.0,12.0,0.20833333333333334,5,19,5,0.0,0,balanced,90,0,0,deterministic_balanced,deterministic,"{""deterministic"": 5}",{},1,0,8,12,29,1.0,eventual,4.0,4.0,4.0,0,0.0,0,"{""lower_confidence_than_accepted"": 4, ""no_contradiction"": 1}",low,,ok,large,29,0.041666666666666664,1,0,63,12.0,12.0,12.0
0,3.8,,1.75,1.2142857142857142,12.0,12.0,0.75,36,12,15,0.0,0,balanced,40,0,0,deterministic_balanced,deterministic,"{""deterministic"": 15}",{},2,3,3,4,63,2.0,eventual,1.0,4.0,4.0,15,0.2,3,"{""lower_confidence_than_accepted"": 6, ""no_contradiction"": 9}",medium,,ok,small,7,0.2916666666666667,14,0,141,12.0,12.0,12.0
0,4.6,,2.1818181818181817,1.3333333333333333,12.0,12.0,0.6060606060606061,20,13,9,0.0,0,balanced,40,0,0,deterministic_balanced,deterministic,"{""deterministic"": 9}",{},2,3,3,4,42,1.0,eventual,1.0,4.0,4.0,7,0.5714285714285714,4,"{""lower_confidence_than_accepted"": 4, ""no_contradiction"": 5}",medium,,ok,small,17,0.09090909090909091,3,0,93,12.0,12.0,12.0
0,8.5,,2.0,1.5,12.0,12.0,0.6666666666666666,32,16,11,0.0,0,balanced,40,0,0,deterministic_balanced,deterministic,"{""deterministic"": 11}",{},2,3,3,4,59,2.0,eventual,1.0,4.0,4.0,7,0.2857142857142857,2,"{""lower_confidence_than_accepted"": 4, ""no_contradiction"": 7}",medium,,ok,small,29,0.08333333333333333,4,0,129,12.0,12.0,12.0
0,16.09090909090909,,2.369565217391304,1.0,12.0,12.0,0.5434782608695652,25,21,9,0.0,0,balanced,65,0,0,deterministic_balanced,deterministic,"{""deterministic"": 9}",{},1,0,5,7,55,1.0,eventual,1.0,4.0,4.0,7,0.7142857142857143,5,"{""lower_confidence_than_accepted"": 4, ""no_contradiction"": 5}",medium,,ok,medium,7,0.17391304347826086,8,0,119,12.0,12.0,12.0
0,10.71875,,2.1538461538461537,2.1666666666666665,12.0,12.0,0.6153846153846154,32,20,17,0.0,0,balanced,65,0,0,deterministic_balanced,deterministic,"{""deterministic"": 17}",{},5,0,5,7,69,5.0,eventual,1.0,4.0,4.0,14,0.5714285714285714,8,"{""lower_confidence_than_accepted"": 7, ""no_contradiction"": 10}",medium,,ok,medium,17,0.23076923076923078,12,0,155,12.0,12.0,12.0
0,12.944444444444445,,2.125,1.9166666666666667,12.0,12.0,0.625,30,18,14,0.0,0,balanced,65,0,0,deterministic_balanced,deterministic,"{""deterministic"": 14}",{},5,1,5,7,62,3.0,eventual,1.0,4.0,4.0,9,0.7777777777777778,7,"{""lower_confidence_than_accepted"": 5, ""no_contradiction"": 9}",medium,,ok,medium,29,0.25,12,0,138,12.0,12.0,12.0
0,15.222222222222221,,2.0636363636363635,1.9534883720930232,12.0,12.0,0.6454545454545455,71,39,40,0.0,0,balanced,90,0,0,deterministic_balanced,deterministic,"{""deterministic"": 40}",{},6,2,8,12,150,4.0,eventual,1.0,4.0,4.0,30,0.7333333333333333,22,"{""lower_confidence_than_accepted"": 10, ""no_contradiction"": 30}",medium,,ok,large,7,0.39090909090909093,43,0,340,12.0,12.0,12.0
0,31.70967741935484,,2.2972972972972974,2.4642857142857144,12.0,12.0,0.5675675675675675,42,32,33,0.0,0,balanced,90,0,0,deterministic_balanced,deterministic,"{""deterministic"": 33}",{},8,0,8,12,107,6.0,eventual,1.0,4.0,4.0,19,0.7894736842105263,15,"{""lower_confidence_than_accepted"": 12, ""no_contradiction"": 21}",medium,,ok,large,17,0.3783783783783784,28,0,247,12.0,12.0,12.0
0,22.725490196078432,,2.3333333333333335,1.2857142857142858,12.0,12.0,0.5555555555555556,55,44,26,0.0,0,balanced,90,0,0,deterministic_balanced,deterministic,"{""deterministic"": 26}",{},2,1,8,12,125,2.0,eventual,1.0,4.0,4.0,12,0.75,9,"{""lower_confidence_than_accepted"": 8, ""no_contradiction"": 18}",medium,,ok,large,29,0.2828282828282828,28,0,276,12.0,12.0,12.0
0,7.3,,1.7826086956521738,2.6666666666666665,12.0,12.0,0.7391304347826086,34,12,27,0.0,0,balanced,40,0,0,deterministic_balanced,deterministic,"{""deterministic"": 27}",{},5,4,3,4,73,4.0,eventual,1.0,4.0,4.0,23,0.21739130434782608,5,"{""lower_confidence_than_accepted"": 19, ""no_contradiction"": 8}",high,,ok,small,7,0.13043478260869565,6,0,173,12.0,12.0,12.0
0,6.7727272727272725,,1.4191176470588236,2.75,12.0,12.0,0.8602941176470589,117,19,73,0.0,0,balanced,40,0,0,deterministic_balanced,deterministic,"{""deterministic"": 73}",{},8,15,3,4,209,6.0,eventual,1.0,4.0,4.0,69,0.2463768115942029,17,"{""lower_confidence_than_accepted"": 12, ""no_contradiction"": 61}",high,,ok,small,17,0.20588235294117646,28,0,491,12.0,12.0,12.0
0,6.5588235294117645,,1.5901639344262295,3.2333333333333334,12.0,12.0,0.8032786885245902,98,24,56,0.0,0,balanced,40,0,0,deterministic_balanced,deterministic,"{""deterministic"": 56}",{},8,10,3,4,178,7.0,eventual,1.0,4.0,4.0,54,0.2037037037037037,11,"{""lower_confidence_than_accepted"": 16, ""no_contradiction"": 40}",high,,ok,small,29,0.2459016393442623,30,0,412,12.0,12.0,12.0
0,8.843243243243244,,1.4111675126903553,2.5324675324675323,12.0,12.0,0.8629441624365483,170,27,86,0.0,0,balanced,65,0,0,deterministic_balanced,deterministic,"{""deterministic"": 86}",{},8,12,5,7,283,8.0,eventual,1.0,4.0,4.0,74,0.28378378378378377,21,"{""lower_confidence_than_accepted"": 22, ""no_contradiction"": 64}",high,,ok,medium,7,0.39086294416243655,77,0,652,12.0,12.0,12.0
0,10.082051282051282,,1.5294117647058822,2.784090909090909,12.0,12.0,0.8235294117647058,140,30,90,0.0,0,balanced,65,0,0,deterministic_balanced,deterministic,"{""deterministic"": 90}",{},9,11,5,7,260,6.0,eventual,1.0,4.0,4.0,78,0.34615384615384615,27,"{""lower_confidence_than_accepted"": 11, ""no_contradiction"": 79}",high,,ok,medium,17,0.5176470588235295,88,0,610,12.0,12.0,12.0
0,10.569230769230769,,1.8695652173913044,2.260869565217391,12.0,12.0,0.7101449275362319,49,20,49,0.0,0,balanced,65,0,0,deterministic_balanced,deterministic,"{""deterministic"": 49}",{},5,4,5,7,118,5.0,eventual,1.0,4.0,4.0,34,0.6470588235294118,22,"{""lower_confidence_than_accepted"": 8, ""no_contradiction"": 41}",high,,ok,medium,29,0.3333333333333333,23,0,285,12.0,12.0,12.0
0,9.369973190348526,,1.5613496932515338,3.8402777777777777,12.0,12.0,0.8128834355828221,265,61,160,0.0,0,balanced,90,0,0,deterministic_balanced,deterministic,"{""deterministic"": 160}",{},11,18,8,12,486,9.0,eventual,1.0,4.0,4.0,132,0.36363636363636365,48,"{""lower_confidence_than_accepted"": 37, ""no_contradiction"": 123}",high,,ok,large,7,0.44171779141104295,144,0,1132,12.0,12.0,12.0
0,15.995502248875562,,1.6,2.593220338983051,12.0,12.0,0.8,252,63,170,0.0,0,balanced,90,0,0,deterministic_balanced,deterministic,"{""deterministic"": 170}",{},15,17,8,12,485,7.0,eventual,1.0,4.0,4.0,135,0.37037037037037035,50,"{""lower_confidence_than_accepted"": 17, ""no_contradiction"": 153}",high,,ok,large,17,0.3746031746031746,118,0,1140,12.0,12.0,12.0
0,15.398576512455517,,1.6486486486486487,2.7790697674418605,12.0,12.0,0.7837837837837838,174,48,117,0.0,0,balanced,90,0,0,deterministic_balanced,deterministic,"{""deterministic"": 117}",{},15,6,8,12,339,6.0,eventual,1.0,4.0,4.0,86,0.5465116279069767,47,"{""lower_confidence_than_accepted"": 15, ""no_contradiction"": 102}",high,,ok,large,29,0.38738738738738737,86,0,795,12.0,12.0,12.0
0,0.0,,3.0,0.0,12.0,12.0,0.3333333333333333,4,8,2,0.0,0,permissive,40,0,0,deterministic_lenient,deterministic,"{""deterministic"": 2}",{},0,0,3,4,14,0.0,eventual,4.0,4.0,4.0,1,0.0,0,"{""lower_confidence_than_accepted"": 1, ""no_contradiction"": 1}",low,,ok,small,7,0.0,0,0,30,12.0,12.0,12.0
0,10.0,,2.772727272727273,1.25,12.0,12.0,0.4090909090909091,9,13,5,0.0,0,permissive,40,0,0,deterministic_lenient,deterministic,"{""deterministic"": 5}",{},2,2,3,4,27,1.0,eventual,4.0,4.0,4.0,3,0.3333333333333333,1,"{""lower_confidence_than_accepted"": 3, ""no_contradiction"": 2}",low,,ok,small,17,0.18181818181818182,4,0,59,12.0,12.0,12.0
0,0.0,,2.875,1.0,12.0,12.0,0.375,3,5,2,0.0,0,permissive,40,0,0,deterministic_lenient,deterministic,"{""deterministic"": 2}",{},1,0,3,4,10,1.0,eventual,4.0,4.0,4.0,1,1.0,1,"{""lower_confidence_than_accepted"": 2}",low,,ok,small,29,0.125,1,0,22,12.0,12.0,12.0
0,9.0,,2.8260869565217392,1.3333333333333333,12.0,12.0,0.391304347826087,9,14,3,0.0,0,permissive,65,0,0,deterministic_lenient,deterministic,"{""deterministic"": 3}",{},2,0,5,7,26,1.0,eventual,4.0,4.0,4.0,3,0.6666666666666666,2,"{""lower_confidence_than_accepted"": 2, ""no_contradiction"": 1}",low,,ok,medium,7,0.13043478260869565,3,0,55,12.0,12.0,12.0
0,24.0,,2.56,1.0,12.0,12.0,0.48,12,13,3,0.0,0,permissive,65,0,0,deterministic_lenient,deterministic,"{""deterministic"": 3}",{},1,1,5,7,28,1.0,eventual,4.0,4.0,4.0,1,1.0,1,"{""lower_confidence_than_accepted"": 2, ""no_contradiction"": 1}",low,,ok,medium,17,0.12,3,0,59,12.0,12.0,12.0
0,0.0,,3.357142857142857,0.0,12.0,12.0,0.21428571428571427,3,11,2,0.0,0,permissive,65,0,0,deterministic_lenient,deterministic,"{""deterministic"": 2}",{},0,0,5,7,16,0.0,eventual,4.0,4.0,4.0,0,0.0,0,"{""lower_confidence_than_accepted"": 2}",low,,ok,medium,29,0.0,0,0,34,12.0,12.0,12.0
0,18.0625,,2.9285714285714284,1.0,12.0,12.0,0.35714285714285715,15,27,10,0.0,0,permissive,90,0,0,deterministic_lenient,deterministic,"{""deterministic"": 10}",{},1,0,8,12,52,1.0,eventual,4.0,4.0,4.0,3,0.6666666666666666,2,"{""lower_confidence_than_accepted"": 6, ""no_contradiction"": 4}",low,,ok,large,7,0.3333333333333333,14,0,114,12.0,12.0,12.0
0,32.333333333333336,,3.3617021276595747,0.0,12.0,12.0,0.2127659574468085,10,37,4,0.0,0,permissive,90,0,0,deterministic_lenient,deterministic,"{""deterministic"": 4}",{},0,0,8,12,51,0.0,eventual,4.0,4.0,4.0,0,0.0,0,"{""lower_confidence_than_accepted"": 4}",low,,ok,large,17,0.0,0,0,106,12.0,12.0,12.0
0,0.0,,3.375,1.0,12.0,12.0,0.20833333333333334,5,19,5,0.0,0,permissive,90,0,0,deterministic_lenient,deterministic,"{""deterministic"": 5}",{},1,0,8,12,29,1.0,eventual,4.0,4.0,4.0,0,0.0,0,"{""lower_confidence_than_accepted"": 4, ""no_contradiction"": 1}",low,,ok,large,29,0.041666666666666664,1,0,63,12.0,12.0,12.0
0,3.8,,1.75,1.2142857142857142,12.0,12.0,0.75,36,12,15,0.0,0,permissive,40,0,0,deterministic_lenient,deterministic,"{""deterministic"": 15}",{},2,3,3,4,63,2.0,eventual,1.0,4.0,4.0,15,0.2,3,"{""lower_confidence_than_accepted"": 6, ""no_contradiction"": 9}",medium,,ok,small,7,0.2916666666666667,14,0,141,12.0,12.0,12.0
0,4.6,,2.1818181818181817,1.3333333333333333,12.0,12.0,0.6060606060606061,20,13,9,0.0,0,permissive,40,0,0,deterministic_lenient,deterministic,"{""deterministic"": 9}",{},2,3,3,4,42,1.0,eventual,1.0,4.0,4.0,7,0.5714285714285714,4,"{""lower_confidence_than_accepted"": 4, ""no_contradiction"": 5}",medium,,ok,small,17,0.09090909090909091,3,0,93,12.0,12.0,12.0
0,8.5,,2.0,1.5,12.0,12.0,0.6666666666666666,32,16,11,0.0,0,permissive,40,0,0,deterministic_lenient,deterministic,"{""deterministic"": 11}",{},2,3,3,4,59,2.0,eventual,1.0,4.0,4.0,7,0.2857142857142857,2,"{""lower_confidence_than_accepted"": 4, ""no_contradiction"": 7}",medium,,ok,small,29,0.08333333333333333,4,0,129,12.0,12.0,12.0
0,16.09090909090909,,2.369565217391304,1.0,12.0,12.0,0.5434782608695652,25,21,9,0.0,0,permissive,65,0,0,deterministic_lenient,deterministic,"{""deterministic"": 9}",{},1,0,5,7,55,1.0,eventual,1.0,4.0,4.0,7,0.7142857142857143,5,"{""lower_confidence_than_accepted"": 4, ""no_contradiction"": 5}",medium,,ok,medium,7,0.17391304347826086,8,0,119,12.0,12.0,12.0
0,10.71875,,2.1538461538461537,2.1666666666666665,12.0,12.0,0.6153846153846154,32,20,17,0.0,0,permissive,65,0,0,deterministic_lenient,deterministic,"{""deterministic"": 17}",{},5,0,5,7,69,5.0,eventual,1.0,4.0,4.0,14,0.5714285714285714,8,"{""lower_confidence_than_accepted"": 7, ""no_contradiction"": 10}",medium,,ok,medium,17,0.23076923076923078,12,0,155,12.0,12.0,12.0
0,12.944444444444445,,2.125,1.9166666666666667,12.0,12.0,0.625,30,18,14,0.0,0,permissive,65,0,0,deterministic_lenient,deterministic,"{""deterministic"": 14}",{},5,1,5,7,62,3.0,eventual,1.0,4.0,4.0,9,0.7777777777777778,7,"{""lower_confidence_than_accepted"": 5, ""no_contradiction"": 9}",medium,,ok,medium,29,0.25,12,0,138,12.0,12.0,12.0
0,15.222222222222221,,2.0636363636363635,1.9534883720930232,12.0,12.0,0.6454545454545455,71,39,40,0.0,0,permissive,90,0,0,deterministic_lenient,deterministic,"{""deterministic"": 40}",{},6,2,8,12,150,4.0,eventual,1.0,4.0,4.0,30,0.7333333333333333,22,"{""lower_confidence_than_accepted"": 10, ""no_contradiction"": 30}",medium,,ok,large,7,0.39090909090909093,43,0,340,12.0,12.0,12.0
0,31.70967741935484,,2.2972972972972974,2.4642857142857144,12.0,12.0,0.5675675675675675,42,32,33,0.0,0,permissive,90,0,0,deterministic_lenient,deterministic,"{""deterministic"": 33}",{},8,0,8,12,107,6.0,eventual,1.0,4.0,4.0,19,0.7894736842105263,15,"{""lower_confidence_than_accepted"": 12, ""no_contradiction"": 21}",medium,,ok,large,17,0.3783783783783784,28,0,247,12.0,12.0,12.0
0,22.725490196078432,,2.3333333333333335,1.2857142857142858,12.0,12.0,0.5555555555555556,55,44,26,0.0,0,permissive,90,0,0,deterministic_lenient,deterministic,"{""deterministic"": 26}",{},2,1,8,12,125,2.0,eventual,1.0,4.0,4.0,12,0.75,9,"{""lower_confidence_than_accepted"": 8, ""no_contradiction"": 18}",medium,,ok,large,29,0.2828282828282828,28,0,276,12.0,12.0,12.0
0,7.3,,1.7826086956521738,2.6666666666666665,12.0,12.0,0.7391304347826086,34,12,27,0.0,0,permissive,40,0,0,deterministic_lenient,deterministic,"{""deterministic"": 27}",{},5,4,3,4,73,4.0,eventual,1.0,4.0,4.0,23,0.21739130434782608,5,"{""lower_confidence_than_accepted"": 19, ""no_contradiction"": 8}",high,,ok,small,7,0.13043478260869565,6,0,173,12.0,12.0,12.0
0,6.7727272727272725,,1.4191176470588236,2.75,12.0,12.0,0.8602941176470589,117,19,73,0.0,0,permissive,40,0,0,deterministic_lenient,deterministic,"{""deterministic"": 73}",{},8,15,3,4,209,6.0,eventual,1.0,4.0,4.0,69,0.2463768115942029,17,"{""lower_confidence_than_accepted"": 12, ""no_contradiction"": 61}",high,,ok,small,17,0.20588235294117646,28,0,491,12.0,12.0,12.0
0,6.5588235294117645,,1.5901639344262295,3.2333333333333334,12.0,12.0,0.8032786885245902,98,24,56,0.0,0,permissive,40,0,0,deterministic_lenient,deterministic,"{""deterministic"": 56}",{},8,10,3,4,178,7.0,eventual,1.0,4.0,4.0,54,0.2037037037037037,11,"{""lower_confidence_than_accepted"": 16, ""no_contradiction"": 40}",high,,ok,small,29,0.2459016393442623,30,0,412,12.0,12.0,12.0
0,8.843243243243244,,1.4111675126903553,2.5324675324675323,12.0,12.0,0.8629441624365483,170,27,86,0.0,0,permissive,65,0,0,deterministic_lenient,deterministic,"{""deterministic"": 86}",{},8,12,5,7,283,8.0,eventual,1.0,4.0,4.0,74,0.28378378378378377,21,"{""lower_confidence_than_accepted"": 22, ""no_contradiction"": 64}",high,,ok,medium,7,0.39086294416243655,77,0,652,12.0,12.0,12.0
0,10.082051282051282,,1.5294117647058822,2.784090909090909,12.0,12.0,0.8235294117647058,140,30,90,0.0,0,permissive,65,0,0,deterministic_lenient,deterministic,"{""deterministic"": 90}",{},9,11,5,7,260,6.0,eventual,1.0,4.0,4.0,78,0.34615384615384615,27,"{""lower_confidence_than_accepted"": 11, ""no_contradiction"": 79}",high,,ok,medium,17,0.5176470588235295,88,0,610,12.0,12.0,12.0
0,10.569230769230769,,1.8695652173913044,2.260869565217391,12.0,12.0,0.7101449275362319,49,20,49,0.0,0,permissive,65,0,0,deterministic_lenient,deterministic,"{""deterministic"": 49}",{},5,4,5,7,118,5.0,eventual,1.0,4.0,4.0,34,0.6470588235294118,22,"{""lower_confidence_than_accepted"": 8, ""no_contradiction"": 41}",high,,ok,medium,29,0.3333333333333333,23,0,285,12.0,12.0,12.0
0,9.369973190348526,,1.5613496932515338,3.8402777777777777,12.0,12.0,0.8128834355828221,265,61,160,0.0,0,permissive,90,0,0,deterministic_lenient,deterministic,"{""deterministic"": 160}",{},11,18,8,12,486,9.0,eventual,1.0,4.0,4.0,132,0.36363636363636365,48,"{""lower_confidence_than_accepted"": 37, ""no_contradiction"": 123}",high,,ok,large,7,0.44171779141104295,144,0,1132,12.0,12.0,12.0
0,15.995502248875562,,1.6,2.593220338983051,12.0,12.0,0.8,252,63,170,0.0,0,permissive,90,0,0,deterministic_lenient,deterministic,"{""deterministic"": 170}",{},15,17,8,12,485,7.0,eventual,1.0,4.0,4.0,135,0.37037037037037035,50,"{""lower_confidence_than_accepted"": 17, ""no_contradiction"": 153}",high,,ok,large,17,0.3746031746031746,118,0,1140,12.0,12.0,12.0
0,15.398576512455517,,1.6486486486486487,2.7790697674418605,12.0,12.0,0.7837837837837838,174,48,117,0.0,0,permissive,90,0,0,deterministic_lenient,deterministic,"{""deterministic"": 117}",{},15,6,8,12,339,6.0,eventual,1.0,4.0,4.0,86,0.5465116279069767,47,"{""lower_confidence_than_accepted"": 15, ""no_contradiction"": 102}",high,,ok,large,29,0.38738738738738737,86,0,795,12.0,12.0,12.0
0,0.0,0.17693746485747397,3.0,0.0,12.0,12.0,0.3333333333333333,4,8,2,0.0,0,balanced,40,0,0,llm_local_mock,llm,"{""local-mock"": 2}",{},0,0,3,4,14,0.0,eventual,4.0,4.0,4.0,1,0.0,0,"{""llm_low_confidence_delta"": 2}",low,,ok,small,7,0.0,0,0,30,12.0,12.0,12.0
0,10.0,0.09134979918599129,2.772727272727273,1.25,12.0,12.0,0.4090909090909091,9,13,5,0.0,0,balanced,40,0,0,llm_local_mock,llm,"{""local-mock"": 5}",{},2,2,3,4,27,1.0,eventual,4.0,4.0,4.0,3,0.3333333333333333,1,"{""llm_low_confidence_delta"": 5}",low,,ok,small,17,0.18181818181818182,4,0,59,12.0,12.0,12.0
0,0.0,0.10554198524914682,2.875,1.0,12.0,12.0,0.375,3,5,2,0.0,0,balanced,40,0,0,llm_local_mock,llm,"{""local-mock"": 2}",{},1,0,3,4,10,1.0,eventual,4.0,4.0,4.0,1,1.0,1,"{""llm_low_confidence_delta"": 2}",low,,ok,small,29,0.125,1,0,22,12.0,12.0,12.0
0,9.0,0.0967363400074343,2.8260869565217392,1.3333333333333333,12.0,12.0,0.391304347826087,9,14,3,0.0,0,balanced,65,0,0,llm_local_mock,llm,"{""local-mock"": 3}",{},2,0,5,7,26,1.0,eventual,4.0,4.0,4.0,3,0.6666666666666666,2,"{""llm_low_confidence_delta"": 3}",low,,ok,medium,7,0.13043478260869565,3,0,55,12.0,12.0,12.0
0,24.0,0.0898749955619375,2.56,1.0,12.0,12.0,0.48,12,13,3,0.0,0,balanced,65,0,0,llm_local_mock,llm,"{""local-mock"": 3}",{},1,1,5,7,28,1.0,eventual,4.0,4.0,4.0,1,1.0,1,"{""llm_low_confidence_delta"": 3}",low,,ok,medium,17,0.12,3,0,59,12.0,12.0,12.0
0,0.0,0.1354999840259552,3.357142857142857,0.0,12.0,12.0,0.21428571428571427,3,11,2,0.0,0,balanced,65,0,0,llm_local_mock,llm,"{""local-mock"": 2}",{},0,0,5,7,16,0.0,eventual,4.0,4.0,4.0,0,0.0,0,"{""llm_low_confidence_delta"": 2}",low,,ok,medium,29,0.0,0,0,34,12.0,12.0,12.0
0,18.0625,0.0952709000557661,2.9285714285714284,1.0,12.0,12.0,0.35714285714285715,15,27,10,0.0,0,balanced,90,0,0,llm_local_mock,llm,"{""local-mock"": 10}",{},1,0,8,12,52,1.0,eventual,4.0,4.0,4.0,3,0.6666666666666666,2,"{""llm_low_confidence_delta"": 10}",low,,ok,large,7,0.3333333333333333,14,0,114,12.0,12.0,12.0
0,32.333333333333336,0.0906352506717667,3.3617021276595747,0.0,12.0,12.0,0.2127659574468085,10,37,4,0.0,0,balanced,90,0,0,llm_local_mock,llm,"{""local-mock"": 4}",{},0,0,8,12,51,0.0,eventual,4.0,4.0,4.0,0,0.0,0,"{""llm_low_confidence_delta"": 4}",low,,ok,large,17,0.0,0,0,106,12.0,12.0,12.0
0,0.0,0.09031660156324506,3.375,1.0,12.0,12.0,0.20833333333333334,5,19,5,0.0,0,balanced,90,0,0,llm_local_mock,llm,"{""local-mock"": 5}",{},1,0,8,12,29,1.0,eventual,4.0,4.0,4.0,0,0.0,0,"{""llm_low_confidence_delta"": 5}",low,,ok,large,29,0.041666666666666664,1,0,63,12.0,12.0,12.0
0,3.8,0.08973039221018553,1.75,1.2142857142857142,12.0,12.0,0.75,36,12,15,0.0,0,balanced,40,0,0,llm_local_mock,llm,"{""local-mock"": 15}",{},2,3,3,4,63,2.0,eventual,1.0,4.0,4.0,15,0.2,3,"{""llm_low_confidence_delta"": 15}",medium,,ok,small,7,0.2916666666666667,14,0,141,12.0,12.0,12.0
0,4.6,0.09107887874253923,2.1818181818181817,1.3333333333333333,12.0,12.0,0.6060606060606061,20,13,9,0.0,0,balanced,40,0,0,llm_local_mock,llm,"{""local-mock"": 9}",{},2,3,3,4,42,1.0,eventual,1.0,4.0,4.0,7,0.5714285714285714,4,"{""llm_low_confidence_delta"": 9}",medium,,ok,small,17,0.09090909090909091,3,0,93,12.0,12.0,12.0
0,8.5,0.08705299643968994,2.0,1.5,12.0,12.0,0.6666666666666666,32,16,11,0.0,0,balanced,40,0,0,llm_local_mock,llm,"{""local-mock"": 11}",{},2,3,3,4,59,2.0,eventual,1.0,4.0,4.0,7,0.2857142857142857,2,"{""llm_low_confidence_delta"": 11}",medium,,ok,small,29,0.08333333333333333,4,0,129,12.0,12.0,12.0
0,16.09090909090909,0.09232411523246103,2.369565217391304,1.0,12.0,12.0,0.5434782608695652,25,21,9,0.0,0,balanced,65,0,0,llm_local_mock,llm,"{""local-mock"": 9}",{},1,0,5,7,55,1.0,eventual,1.0,4.0,4.0,7,0.7142857142857143,5,"{""llm_low_confidence_delta"": 9}",medium,,ok,medium,7,0.17391304347826086,8,0,119,12.0,12.0,12.0
0,10.71875,0.08982347379274228,2.1538461538461537,2.1666666666666665,12.0,12.0,0.6153846153846154,32,20,17,0.0,0,balanced,65,0,0,llm_local_mock,llm,"{""local-mock"": 17}",{},5,0,5,7,69,5.0,eventual,1.0,4.0,4.0,14,0.5714285714285714,8,"{""llm_low_confidence_delta"": 17}",medium,,ok,medium,17,0.23076923076923078,12,0,155,12.0,12.0,12.0
0,12.944444444444445,0.08400592404151601,2.125,1.9166666666666667,12.0,12.0,0.625,30,18,14,0.0,0,balanced,65,0,0,llm_local_mock,llm,"{""local-mock"": 14}",{},5,1,5,7,62,3.0,eventual,1.0,4.0,4.0,9,0.7777777777777778,7,"{""llm_low_confidence_delta"": 14}",medium,,ok,medium,29,0.25,12,0,138,12.0,12.0,12.0
